Date,Firm,To Grade,From Grade,Action
2012-02-14,Morgan Stanley,Underweight,,main
2012-03-27,Deutsche Bank,Buy,,main
2012-03-29,Sterne Agee,Buy,,main
2012-04-02,Sterne Agee,Buy,,main
2012-04-03,Stifel Nicolaus,Buy,,up
2012-07-02,Stifel Nicolaus,Buy,,main
2012-07-05,Northcoast Research,Buy,Neutral,up
2012-07-25,Goldman Sachs,Buy,Neutral,up
2012-07-27,Sterne Agee,Buy,,main
2012-07-27,Stifel Nicolaus,Buy,,main
2012-07-27,Citigroup,Buy,,main
2012-07-30,Cowen & Co.,Neutral,Outperform,down
2012-08-13,JP Morgan,Neutral,Overweight,down
2012-08-14,Stifel Nicolaus,Hold,Buy,down
2012-09-28,JP Morgan,Neutral,,main
2012-10-03,Deutsche Bank,Buy,,main
2013-01-07,Barclays,Equal-Weight,,main
2013-01-09,Goldman Sachs,Buy,,main
2013-01-09,JP Morgan,Overweight,Neutral,up
2013-01-15,UBS,Buy,,init
2013-04-03,Goldman Sachs,Buy,,main
2013-04-03,JP Morgan,Overweight,,main
2013-04-03,Credit Agricole,Underperform,Outperform,down
2013-04-09,Nomura,Buy,Neutral,up
2013-06-18,Morgan Stanley,Underweight,,init
2013-08-01,Oppenheimer,Outperform,Perform,up
2013-08-14,JP Morgan,Neutral,Overweight,down
2013-09-24,Susquehanna,Neutral,,main
2013-10-02,Janney Capital,Buy,Neutral,up
2013-10-02,Nomura,Buy,,main
2013-10-07,First Analysis,Equal-Weight,Overweight,down
2013-11-14,Jefferies,Buy,,main
2013-12-18,Nomura,Neutral,Buy,down
2013-12-20,Citigroup,Buy,,main
2013-12-23,Buckingham Research,Neutral,,init
2014-01-09,Nomura,Neutral,,main
2014-01-09,Raymond James,Market Perform,Outperform,down
2014-01-09,Wells Fargo,Market Perform,Outperform,down
2014-04-02,Barclays,Equal-Weight,,main
2014-04-04,JP Morgan,Neutral,,main
2014-04-07,Credit Suisse,Outperform,,main
