Date,Firm,To Grade,From Grade,Action
2012-03-07,Cantor Fitzgerald,Hold,,init
2012-04-10,Morgan Stanley,Overweight,,main
2012-04-23,JP Morgan,Neutral,,main
2012-04-23,Wedbush,Neutral,,main
2012-04-25,Goldman Sachs,Neutral,,main
2012-05-15,Bank oferica,Buy,,up
2012-06-11,Cantor Fitzgerald,Hold,,main
2012-06-13,JP Morgan,Neutral,,main
2012-06-21,FBR Capital,Market Perform,,main
2012-06-26,UBS,Neutral,,main
2012-07-03,Barclays,Overweight,,main
2012-07-11,JMP Securities,Market Perform,,init
2012-07-23,JP Morgan,Neutral,,main
2012-07-25,Deutsche Bank,Hold,,main
2012-07-25,PiperJaffray,Overweight,,main
2012-07-25,JP Morgan,Neutral,,main
2012-09-10,JP Morgan,Neutral,,main
2012-10-09,Buckingham Research,Neutral,,init
2012-10-22,Wedbush,Neutral,,main
2012-10-24,Barclays,Overweight,,main
2012-10-24,BMO Capital,Market Perform,,main
2012-10-24,Jefferies,Buy,,main
2012-11-08,Cantor Fitzgerald,Buy,Hold,up
2012-12-04,UBS,Neutral,,main
2012-12-20,JP Morgan,Neutral,,main
2013-01-17,JP Morgan,Overweight,Neutral,up
2013-01-25,Nomura,Neutral,,main
2013-01-25,Deutsche Bank,Hold,,main
2013-01-25,FBN Securities,Sector Perform,,main
2013-01-25,Jefferies,Buy,,main
2013-01-25,UBS,Neutral,,main
2013-03-19,Goldman Sachs,Sell,Neutral,down
2013-03-21,FBR Capital,Underperform,Market Perform,down
2013-04-05,Barclays,Equal-weight,Overweight,down
2013-04-08,Argus Capital,Buy,Hold,up
2013-04-24,BMO Capital,Market Perform,,main
2013-04-24,Jefferies,Buy,,main
2013-04-29,Topeka,Buy,Hold,up
2013-05-07,Cowen & Co.,Neutral,,init
2013-07-22,Jefferies,Hold,Buy,down
2013-07-24,Nomura,Neutral,,main
2013-07-25,UBS,Buy,Neutral,up
2013-08-12,RBC Capital,Sector Perform,Outperform,down
2013-09-19,Cantor Fitzgerald,Buy,,init
2013-09-19,Credit Suisse,Neutral,,init
2013-10-16,MKM Partners,Buy,Neutral,up
2013-12-11,Citigroup,Neutral,,init
2014-01-14,Oppenheimer,Outperform,Market Perform,up
2014-01-22,FBR Capital,Market Perform,Underperform,up
2014-01-24,Nomura,Neutral,,main
2014-01-24,Deutsche Bank,Hold,,main
2014-01-24,BMO Capital,Market Perform,,main
2014-01-24,William Blair,Outperform,Market Perform,up
2014-01-24,Nomura,Neutral,,main
